gene,pos,2X bulk,3X 100-cells,3X 10-cells,32X single-cells
human_small,158,0.041470258349654995,0.09974117702832963,0.09623134147440153,0.13502622891745758
human_small,159,0.0424196824448573,0.07636704041226866,0.0728144723863267,0.1421136301726594
human_small,160,0.025544406981899647,0.055361384327292686,0.05412845997785607,0.12884188970779423
human_small,161,0.02408321040932581,0.05432254774322548,0.038494954018817064,0.12371588412609627
human_small,162,0.022402551233187636,0.02982818742337949,0.0035285160156542355,0.12761019728961223
human_small,163,0.022699474494682764,0.019450372030956842,0.008704184705649936,0.09201469848381641
human_small,164,0.014433051252243095,-0.003210629045880202,0.025708040287090825,0.06570561956876671
human_small,165,0.0254916048410428,-0.014153832178080738,-0.008239363424040407,0.08229968929369476
human_small,166,0.03949162852908941,0.011377088927526263,-0.012977603913649985,0.12112901214591894
human_small,167,0.04527213770707242,0.00752174139401519,-0.002826122581683859,0.1272398612367705
human_small,168,0.05394140496515949,0.009294083138206042,-0.013395799340176838,0.12872289771545514
human_small,169,0.06254436640841662,0.01555577965811534,0.004447865334339563,0.13199924556924422
human_small,170,0.06066206833558227,0.01752091309339858,0.03614520880655354,0.11119146978189003
human_small,171,0.054744229142382805,-0.011263925929922883,0.06120467030821311,0.15952160594956027
human_small,172,0.06404481545379385,0.018343668620170003,0.0957413223406452,0.17733844330327928
human_small,173,0.051587907955499133,0.024576466062853592,0.090090914935899,0.170987352452395
human_small,174,0.059773119543808345,0.03776224488460877,0.09015114918032063,0.18868999247936452
human_small,175,0.06784292679559031,0.052933257115243104,0.11571238532276899,0.1833470970541144
human_small,176,0.059252938410012716,0.020639391499598186,0.14547680840223717,0.13318874468570613
human_small,177,0.08843585239891354,0.04397599154583209,0.15473328481922652,0.16466691687648294
human_small,178,0.11411039509655238,0.08335123657843892,0.19929923029284172,0.18359341024623674
human_small,179,0.17406003745103127,0.1284651135159866,0.254464950717234,0.24378493689840708
human_small,180,0.18374492892125058,0.14867058826508475,0.24134939559183055,0.24945845601096178
human_small,181,0.19436505013686314,0.1821851007084856,0.22248482846617348,0.1878590101310147
human_small,182,0.2029116534652618,0.06299843920547059,0.17761668797418984,0.18633073247271362
human_small,183,0.2065862635899927,0.09452728024175794,0.15413699624851565,0.17016082323489753
human_small,184,0.2140475948214514,0.016692393770570562,0.13289217375235496,0.16039278002555205
human_small,185,0.17681744011149064,0.021156742731764242,0.09813668704853533,0.2026066416100068
human_small,186,0.1631909500649206,0.04859544409914554,0.061921791505997976,0.17627553007749464
human_small,187,0.12059541855447711,0.2539835077798996,0.06659057621860458,0.2146847973742964
human_small,188,0.07698089739637345,0.19015831576292008,0.04740867354884707,0.18405121090677615
human_small,189,0.030121822735480717,0.16026162251489257,-0.016375381260214688,0.1220422664112392
human_small,190,0.026586042653255836,0.161232488361527,-0.004519226517677666,0.1441472817270661
human_small,191,0.018925860118794133,0.16546089334613934,0.006712315799375895,0.18384513633523297
human_small,192,0.00696401579650909,0.2905895073954443,0.03122280243094531,0.19019219757384026
human_small,193,0.029722394994407243,0.33965615449853614,0.053576913516607406,0.2622710171154524
human_small,194,0.026847455921628793,0.4618494179359047,0.10442813037681893,0.27627234702503645
human_small,195,0.14868162772820487,0.5691111439085136,0.2323130424841736,0.34763796625041204
human_small,196,0.20822515171073178,0.6221100660470525,0.27882607403716936,0.40771460152764255
human_small,197,0.41446498751830196,0.5617771403728077,0.42625745842786505,0.5229093138148049
human_small,198,0.4448281703142519,0.586254317291334,0.4124423571769334,0.5126990457548106
human_small,199,0.4675521395488835,0.599405682351805,0.443540924843425,0.4971288418230662
human_small,200,0.4723243712541656,0.5699189491684865,0.4199658329368594,0.4603368678225167
human_small,201,0.4884506845563222,0.5536844751570611,0.38911455665359296,0.419622285378446
human_small,202,0.4875847112537111,0.5392564289622491,0.3737203987249463,0.4007861270622177
human_small,203,0.43796213762639435,0.44256923959320965,0.36407147704655296,0.35296220750590296
human_small,204,0.4203430471026009,0.39587340164666673,0.28683814950480885,0.31040421387677225
human_small,205,0.2643014603743318,0.34240441688214823,0.17372332486884187,0.20444038181296542
human_small,206,0.19319687277241143,0.30492904364844636,0.15262565781191922,0.17437923130184893
human_small,207,0.0063334176066578846,0.13035235259593295,-0.04496855810524908,-0.008864738074821143
human_small,208,0.0063334176066578846,0.08819402601790916,-0.012953960676303769,-0.03600986577274619
human_small,209,0.01000043534247675,0.0425630437690984,0.005298822420494491,-0.01366851514961594
human_small,210,0.01320814657735498,0.07923333209259988,0.030546685702554477,0.04363399394390935
human_small,211,0.01673775671979623,0.07767991308735644,0.018169265514107455,0.051004380946923444
human_small,212,0.012803712081866894,0.05183759922181438,0.04130908108730977,0.048183709509900655
human_small,213,0.01641712214415607,0.09370989858802407,0.03082778239158653,0.08567184029872923
human_small,214,0.02780364486825776,0.1448168467529901,0.11727841468966622,0.1535754949551909
human_small,215,0.04621257053164797,0.08471473405250923,0.16983440772412947,0.181964803505081
human_small,216,0.05500372325775648,0.05954569764753422,0.18230347886495568,0.19460632943135747
human_small,217,0.06617556242135468,0.1354032869049647,0.2429794249963199,0.2629010454624379
human_small,218,0.057384763708184586,0.16279708074325955,0.23170982058967257,0.3310948186015957
human_small,219,0.07573583355033635,0.18150950267694488,0.23163673717047573,0.3383169767896928
human_small,220,0.24923863373286603,0.32634271969348677,0.41908341832599355,0.4614975977118281
human_small,221,0.3261558744481461,0.40807107055998476,0.5246993154482541,0.505670289660943
human_small,222,0.48419152548439787,0.5501227400973215,0.6312640400077653,0.6401053390210137
human_small,223,0.6686578130905151,0.7021566338459256,0.8758313643978665,0.8277785500805912
human_small,224,0.6803378407295004,0.6563498058216956,0.834509378961323,0.8043241357475924
human_small,225,0.6582896847721373,0.6691454361261192,0.7836902334499354,0.7552528978534315
human_small,226,0.6374470858843428,0.6466962014338623,0.7555284532940442,0.7329557901164773
human_small,227,0.6212093065735659,0.5830270814670145,0.7337712104602684,0.6748242945052347
human_small,228,0.6231021679049694,0.6069136747935704,0.7381516861232891,0.6629284762562608
human_small,229,0.596115036012443,0.598778048701012,0.703230694205141,0.6402213855908852
human_small,230,0.44350393348954814,0.4281270311722478,0.4909132447800526,0.46420348103863934
human_small,231,0.38379195912657327,0.37051334750466963,0.43819684604441617,0.44870813642586305
human_small,232,0.24665842917578976,0.2533175908378929,0.3432276261596748,0.33215991218353536
human_small,233,0.05421186376437466,0.07888936673868181,0.10334057727582706,0.11976798781955196
human_small,234,0.02037801754067726,0.06319758878275204,0.07476554210519717,0.0827502999144197
human_small,235,0.02878460947366362,0.05107854914130672,0.0801822028596511,0.06718873051884408
human_small,236,0.0457296853596148,0.06913432816418476,0.09236097643759388,0.08615028051390683
human_small,237,0.05554510004528948,0.05068110783905394,0.06932952991702178,0.06625554074585985
human_small,238,0.08096499947158706,0.056490716054645514,0.08354850793478001,0.0939547031590217
human_small,239,0.11574727931059586,0.0797894700758452,0.11629840183061495,0.1369035508694687
human_small,240,0.2591965867189513,0.2476994363274404,0.2958600532451449,0.2950182113085315
human_small,241,0.24905890370603864,0.20366405891224768,0.27562562295711535,0.2879598167431268
human_small,242,0.22800458653433864,0.19576438094424242,0.19300938725137043,0.2427634571731819
human_small,243,0.21792879316187774,0.18450339336665747,0.172394271255266,0.21583972276716126
human_small,244,0.2249027663861483,0.19033815745605528,0.2035566114341395,0.22085189105173786
human_small,245,0.22348387470319342,0.20201418010880212,0.20288720609693325,0.209735802290341
human_small,246,0.20303309386876559,0.18493627531835358,0.18750778964696327,0.17848632354428934
human_small,247,0.20422446956772022,0.1993638041913267,0.20646778708439903,0.19129287357147887
human_small,248,0.1754502013582722,0.18774599339827466,0.18796470942289614,0.1633375177652141
human_small,249,0.14729361909456276,0.1671327448062142,0.1709064595886202,0.10529521311439313
human_small,250,0.018497807902986965,0.01447802446134263,0.01133554518962955,-0.06073693206916153
human_small,251,0.01939214573194919,0.03623643781146101,-0.010150292562700067,-0.06828213430573984
human_small,252,0.020909900345440876,0.03338066558607894,0.016550998797080555,-0.05255113426380502
human_small,253,0.025850960073298672,0.042342837616079154,0.01570624847351937,-0.04779797935309222
human_small,254,0.013872831155847039,0.04287798162463539,0.0152139960669179,-0.044043222491208886
human_small,255,0.016478214662669414,0.03428106030992143,0.005248874329884652,-0.012075179713141048
human_small,256,0.13862002735960485,0.14985485550433006,0.10746652038050296,0.08802694698725104
human_small,257,0.14171885359576378,0.18193508883952822,0.1306488302054217,0.11722868128408512
human_small,258,0.1434961762461469,0.14083052655640171,0.14971805040011907,0.10893795824211479
human_small,259,0.12720115896056117,0.13247325763266926,0.09584777991598935,0.10273413314495342
human_small,260,0.1214648089809654,0.1103418121656747,0.06703717218251984,0.10876293392670382
human_small,261,0.13789642146159592,0.10256893540272845,0.09159226721781456,0.07353420846033856
human_small,262,0.1603733491279387,0.10832848289601911,0.13904644485108422,0.0823150900981752
human_small,263,0.16154443794111112,0.10564391157351849,0.16153789975774016,0.08530019059275187
human_small,264,0.18547364511549738,0.12399793691824462,0.15802446631708433,0.08283242620052156
human_small,265,0.18399562577193304,0.10431423751456571,0.1521205905429797,0.05919254356171137
human_small,266,0.09550320675891495,0.009975101057499679,0.04711419342061862,-0.024176612280277173
human_small,267,0.418623532713677,0.30694804298232925,0.3799545551599624,0.2832775917449982
human_small,268,0.42788538962625977,0.33202417312681093,0.33590258549079094,0.25727757439867194
human_small,269,0.43583060421110975,0.345172926889784,0.3265479359039091,0.28711388681326677
human_small,270,0.43363836033462033,0.3622465823961895,0.3229502727721674,0.28089928928289415
human_small,271,0.40399980742726455,0.3644019315864912,0.2913356429749716,0.3284151951591502
human_small,272,0.40193768664323537,0.35281984244130843,0.22191728808628697,0.3107745731456574
human_small,273,0.38720956107334514,0.3516645607945547,0.20000647926138773,0.29946588252122364
human_small,274,0.38251837794414356,0.32984662479907434,0.1708099777613902,0.2998739293768867
human_small,275,0.3836874506646902,0.3409251224959054,0.20279216928705945,0.3106935047253341
human_small,276,0.36722106309509517,0.3702634339643547,0.2238143712087668,0.3294366676367488
human_small,277,0.1491621725520901,0.0952762648462145,0.007466676946460971,0.10441067584003623
human_small,278,0.5916306492172505,0.5850165680781861,0.3990172028974279,0.4917986591833944
human_small,279,0.6561005536867579,0.6454179216982707,0.4941536988082553,0.5291478083514788
human_small,280,1.148414772373826,1.1513494226164924,0.9843336366782052,1.0004284472816203
human_small,281,1.7663188158141612,1.6786683113255225,1.6902685912395432,1.642735018754356
human_small,282,1.781658651594697,1.6786683113255225,1.6953708650767274,1.6976727420739663
human_small,283,1.781658651594697,1.6786683113255225,1.6953708650767274,1.7417484930849185
human_small,284,1.781658651594697,1.6786683113255225,1.6953708650767274,1.7559228129213338
human_small,285,1.781658651594697,1.6786683113255225,1.6953708650767274,1.7542131060418154
human_small,286,1.781658651594697,1.6786683113255225,1.6953708650767274,1.7520989007617072
human_small,287,1.781658651594697,1.6786683113255225,1.6953708650767274,1.688598782905845
human_small,288,1.4200313667107325,1.5184771487605835,1.4712050162953483,1.4209908192787393
human_small,289,1.3963779372065759,1.4921041602945546,1.4673610537059234,1.4206798480185865
human_small,290,0.904294421473929,0.992938857000382,1.0041790806482747,0.980638623752413
human_small,291,0.20607030866992115,0.27077400967717274,0.26151162717592796,0.26485675913222473
human_small,292,0.14632465685601365,0.21938304531400285,0.1974164573708633,0.23108856234757913
human_small,293,0.09136726248158866,0.17038272967345736,0.12978324572628694,0.19586419912783506
human_small,294,0.07826662098726767,0.14439386027524484,0.07899744546791618,0.16656294795379928
human_small,295,0.06538361591459878,0.13950756866216193,0.06950175949130215,0.18505820779725038
human_small,296,0.06039515905950937,0.13033881109100498,0.06185052456628005,0.18798556253836732
human_small,297,0.05435384153461137,0.14609602651886053,0.062182799952167876,0.20961750057316855
human_small,298,0.08749568720015098,0.1353278458845127,0.07309836709178441,0.20092544535569695
human_small,299,0.05683472426092067,0.11127751675317932,0.05054290344978779,0.16957676491536888
human_small,300,0.06335698536845162,0.11710280856118134,0.04295357023284408,0.16300422661246866
human_small,301,0.10516501925287368,0.14807551843684097,0.09371635420740515,0.20927194071894703
human_small,302,0.2547744332355754,0.2862197803177101,0.20849254831260897,0.3321205514360602
human_small,303,0.3547768727246685,0.39102960839941375,0.3179761036785114,0.39451959747254617
human_small,304,0.38714881913949517,0.4259762725199426,0.3663462271187991,0.4406534054926336
human_small,305,0.39040762979149574,0.4115923163818989,0.35276059531035275,0.43325238884856576
human_small,306,0.3944423697267357,0.38568076657484407,0.3486951621352286,0.410462179596239
human_small,307,0.3893015897528618,0.37650830928173334,0.35652368763681946,0.37698091583953924
human_small,308,0.39529259052070054,0.38247326199060333,0.3599429749437375,0.3601804411270661
human_small,309,0.4626366383677011,0.4160256171184849,0.40053770888650586,0.4320324762069017
human_small,310,0.4579462012138418,0.41549673873894183,0.3980419882931541,0.42407619411965997
human_small,311,0.42238643683952526,0.38711874771874827,0.3376810442744885,0.380379964104759
human_small,312,0.2732572364147108,0.1995297892408392,0.218694589351167,0.18824857493768715
human_small,313,0.20578113514986818,0.12244624523938591,0.11620253759249766,0.14516230222330667
human_small,314,0.25998294861236637,0.18083021880543412,0.16810685278581947,0.21645263613357507
human_small,315,0.32305468626297207,0.2258780980018009,0.2247657295706844,0.24079140137875074
human_small,316,0.30127603406023146,0.23978310599272357,0.21389074917898698,0.23416227420717584
human_small,317,0.3234840040939413,0.2675144302407871,0.26932014012395217,0.2531211922272615
human_small,318,0.3075323027653824,0.2636297331889439,0.2365528810678628,0.24971846924191046
human_small,319,0.251309540593372,0.2183178648687538,0.17396403840397767,0.16897916927100193
human_small,320,0.241391151521423,0.20307000265276895,0.19772463684919384,0.1619737849247708
human_small,321,0.2788856500987235,0.250760447091418,0.26098004767668814,0.21002666382190077
human_small,322,0.4054905424502343,0.438178939663604,0.38352986441918174,0.3516759777420042
human_small,323,0.4195904795075614,0.4286250641845329,0.45484235762036257,0.3242518554049375
human_small,324,0.5999312038306791,0.5786698606343653,0.6002659785085571,0.4909253166130939
human_small,325,0.5391276621098773,0.5353568118981644,0.5536658082789658,0.45335773437044136
human_small,326,0.5437940242649011,0.5384737420767179,0.591003935712493,0.4594661341847546
human_small,327,0.4906488329580945,0.4595085643705444,0.49291256616172746,0.45891840945611584
human_small,328,0.4918301287334117,0.45839918733482055,0.5200606108113549,0.46264104966486075
human_small,329,0.4708137040849971,0.4795123791426959,0.5182061417216212,0.4565989019126812
human_small,330,0.4813025709570399,0.45392565151547454,0.48353996576722497,0.4382705436315729
human_small,331,0.4340975434870038,0.38832437297128264,0.4289484774364439,0.3714316308629081
human_small,332,0.3059727820125885,0.24170147511781323,0.3008819640215196,0.28692615116280784
human_small,333,0.24679076013325496,0.19264916371915342,0.21140650310094178,0.23136923524381436
human_small,334,0.0063334176066578846,-0.03733925409608444,-0.045152078591468685,-0.056660808926253525
human_small,335,0.0063334176066578846,-0.035957458519974374,-0.03239879482980445,-0.05487422651799412
human_small,336,0.0063334176066578846,-0.04755052093763368,-0.05241011744869184,-0.05738283075582491
human_small,337,0.0063334176066578846,-0.007858173732257459,-0.00344483492497491,-0.06833944517412605
human_small,338,0.0063334176066578846,-0.010468204051229483,-0.014843717686453449,-0.06911839410376851
human_small,339,0.008274723414311283,-0.02394763379319631,0.015352214711280322,-0.04455749549447997
human_small,340,0.0063334176066578846,0.011336864399404926,0.041182231247294296,0.0021645088561097698
human_small,341,0.008415760452232643,0.026201913333355895,0.053100524634207336,0.038550620252442235
human_small,342,0.013771428826527788,0.05069483543083631,0.04747397590279425,0.029718288673552758
human_small,343,0.0323821690127918,0.06599908524136522,0.042627748442484785,0.07029808165641278
human_small,344,0.0501087480036438,0.07035143283425214,0.0596437990378346,0.11847369158553622
human_small,345,0.050241491054555124,0.08013474902305978,0.04732443231066041,0.1373558098540675
human_small,346,0.06428175199136782,0.09749859382093272,0.042874275601479654,0.13259114715756498
human_small,347,0.08729267718822512,0.08581781651908911,0.07114795994323989,0.11710016297229606
human_small,348,0.08162705587448862,0.06983785144199302,0.08902711403837167,0.12243436473323925
human_small,349,0.07535717382124131,0.08094417543981748,0.06209839609188478,0.09735667550590839
human_small,350,0.07098444347194535,0.0796298438963887,0.0623075184808787,0.09615588383126447
human_small,351,0.08473691175882486,0.05819881930070677,0.08020063946718196,0.05146874867744335
human_small,352,0.062143793413081586,0.038176502713025896,0.1484337581352352,0.05751243701107611
human_small,353,0.04659004121821626,0.04193329343011448,0.16053697068586517,0.06354149994050728
human_small,354,0.05225704841202173,0.04879099918926801,0.15241072875980755,0.019825431460384894
human_small,355,0.3096266680599463,0.29400250422365803,0.41646242426135216,0.2498923021980962
human_small,356,0.5510226975803185,0.5229302511213291,0.6830260270970362,0.5222377649722968
human_small,357,0.7474245091919745,0.752064098430339,0.8858910225515072,0.7426257003405765
human_small,358,0.7642994330628303,0.784506738019112,0.8785050876189797,0.7574020296234562
human_small,359,0.7740895514818806,0.7877327710682209,0.9154783764137383,0.7923173400401289
human_small,360,0.7776888181979664,0.7990406823005749,0.9087815307677976,0.7872900298040808
human_small,361,0.7782112675017563,0.8364900226847493,0.9084312609153057,0.8239706231559498
human_small,362,0.8632564788337298,0.9184813316893411,0.9259873314812065,0.8848918957686023
human_small,363,0.9276757928027984,0.9689245674089454,0.9820279954065075,0.9439239703370633
human_small,364,0.9657341665303151,1.0128233713026675,1.048203174651122,1.0307828522803941
human_small,365,0.7265794726951196,0.7820244632403833,0.8010128968411035,0.7907603696420207
human_small,366,0.49878270665684665,0.5661311692394803,0.554970315922304,0.5559507511613526
human_small,367,0.2952668682579668,0.3632683290721035,0.33713607551137054,0.3858201884840239
human_small,368,0.28588827094558256,0.36030713620025984,0.3354121624908635,0.390233817674798
human_small,369,0.2782026955917,0.3472172920523264,0.31657730802215195,0.36657507564778863
human_small,370,0.2748285492078096,0.3414809689396294,0.31685912219136997,0.3337817480233217
human_small,371,0.26605403590709625,0.3240718798332051,0.2999870513711964,0.3304120732282825
human_small,372,0.19956554517014163,0.24955236799136826,0.23580186129011405,0.27955262896065153
human_small,373,0.13573719887041713,0.194335961191182,0.19512341950015286,0.18253515289059824
human_small,374,0.08555681413852148,0.13571399190210268,0.13680688031553911,0.12620863168003196
human_small,375,0.07198919353379568,0.1272518912041272,0.11233682933362134,0.10356237467280893
human_small,376,0.03724211458226444,0.08990156548221268,0.0651347121796934,0.061622780837799394
human_small,377,0.04092585752827195,0.07076440091219742,0.049688761262763496,0.022448578599828833
human_small,378,0.031275592379561123,0.05974189132716282,0.031142714226192355,-0.009360679142140393
human_small,379,0.05324508057413538,0.03914198997053724,0.03240132311075073,-0.03448704240481967
human_small,380,0.051771060026961774,0.02938299522760467,0.02724486728278087,-0.013181595282054325
human_small,381,0.054369684849789546,0.011886380070485467,-0.004924623297362041,-0.034387868172031634
