transfer,,in_vitro,in_vivo,in_vitro,in_vivo
Den1,137,0.0008551945833333331,0.004132045208333332,0.9923566401436921,0.9316142579402612
Den1,138,-0.0006384538333333349,0.006581507916666667,0.9883801391445223,0.9468794739583717
Den1,139,-0.0026885975833333365,0.006117936458333335,0.9557738800824388,0.9414810289107622
Den1,140,-0.003735748916666673,0.005420281249999996,0.9679322883774938,0.9448543652361114
Den1,141,-0.00026515491666666556,0.0007416456250000005,0.9708034068949607,0.9063639000443023
Den1,142,8.079891666666668e-05,0.0007074095833333342,0.9852232858712506,0.9732697466471443
Den1,143,-0.0016851486666666672,0.005525250208333338,0.9876082634281482,0.9842011545967425
Den1,144,0.0003848289166666675,0.0025870622916666667,0.9871873446648424,0.9273937918481486
Den1,145,0.0007842900000000006,0.004373103750000001,0.9749758085547393,0.8579687721117891
Den1,146,0.0007309170833333331,0.0047503822916666666,0.9812908378914105,0.8966637308479771
Den1,147,0.00018028566666666656,0.0013802620833333334,0.9777172338586212,0.9173746967921862
Den1,148,0.0005230802500000012,0.0032458087499999994,0.9888824367669664,0.9581045277951309
Den1,149,0.0005204151666666674,0.008311399583333332,0.98440565275562,0.8280544178773599
Den1,150,-0.0003115499999999983,0.006119950416666666,0.9941978716768274,0.9558038256912155
Den1,151,-0.0010802841666666643,0.007395092500000001,0.9793571505374008,0.9570525003626688
Den1,152,-0.0032468717500000062,0.010064312499999997,0.9733590500961052,0.9616269349493811
Den1,153,0.0011408194166666675,0.0050721714583333325,0.9945995882547656,0.939283688536211
Den1,154,0.00015184591666666681,0.0018732960416666666,0.9872081479651168,0.8818265996231887
Den1,155,-9.037124999999912e-05,0.001747517916666667,0.9885231089037068,0.9652636840988031
Den1,156,-0.0001236215833333343,0.0030146133333333325,0.9878456672549839,0.967722289736888
Den1,157,-0.00043644358333333325,0.0017319543750000006,0.9844023060720666,0.9644448752348256
Den1,158,-0.0012350327499999988,0.0065320079166666664,0.9893292949790327,0.9727581191536955
Den1,159,0.00017317399999999995,0.0008527372916666662,0.9895303024524839,0.9628658873317796
Den1,160,-0.003150706499999995,0.008269914791666671,0.9756207286649504,0.9710186363357268
Den1,161,-0.00431279808333334,0.007624373958333336,0.9804823390383423,0.9762075935868201
Den1,162,-0.0007352029166666655,0.0022715779166666674,0.9814603083625498,0.9668456299395017
Den1,163,-0.00021443308333333406,0.0034934399999999987,0.9821794161584534,0.9559865934668866
Den1,164,-0.0009823138333333356,0.0034341983333333326,0.9826406210794381,0.9585590338994442
Den1,165,0.00045274024999999985,0.001099297916666666,0.9839537732031775,0.8734777640522118
Den1,166,5.513808333333283e-05,0.003149444791666666,0.9874294931020987,0.9763726972912643
Den1,167,0.0007674621666666663,0.0022583347916666674,0.9862712891485984,0.882932002802723
Den1,168,0.0007437828333333327,0.0022733700000000007,0.9890480178951729,0.9005404219414497
Den1,169,0.003346974833333333,0.006939532291666667,0.981610917089831,0.917672356421424
Den1,170,-0.0001773913333333342,0.006735399166666667,0.9774557938922269,0.9456670588646716
Den1,171,-0.000523458416666664,0.005000866458333334,0.9774027020983767,0.9025573721239223
Den1,172,-1.6794916666664635e-05,0.0031588160416666663,0.9849248200760516,0.9691321715115505
Den1,173,0.0002098066666666662,0.001836831458333332,0.9908821096174436,0.9470490175962356
Den1,174,-0.0002123308333333329,3.17916666666666e-05,0.9835786050650719,0.9658510967033044
Den1,175,0.00038933650000000044,0.0029857345833333333,0.9885662471201851,0.9282690566756777
Den1,176,0.0005292242499999997,0.0018455022916666656,0.9926011446058155,0.9241618813009183
Den1,177,0.0006296258333333331,0.0023696702083333345,0.990601247938049,0.9294698768714093
Den1,178,0.0009699122500000015,0.004329005000000001,0.9887095149320958,0.9323180311429133
Den1,179,0.0003979010833333338,0.003979634375,0.9954861144708675,0.9409382818315877
Den1,180,0.0006139232500000001,0.0017990254166666663,0.9870117908422096,0.92895087281963
Den1,181,0.0001347999166666658,0.0020798156250000006,0.9792897834369847,0.9294373261725221
Den1,182,0.00022706683333333398,0.0009567381250000003,0.9832251346602539,0.9357360222571519
Den1,183,0.00018994083333333337,0.003103684375,0.9880148497699931,0.9371067807183782
Den1,184,0.0002694404999999993,0.0036083499999999993,0.9946670365388939,0.9421318099232048
Den1,185,0.011966902416666666,0.021194945208333333,0.9373419768667534,0.9549691260839989
Den1,186,0.005870155666666666,0.012379756041666664,0.9791774071483295,0.9347913568337775
Den1,187,0.018522572166666664,0.02597654125,0.9061444686267631,0.9690385898301199
Den1,188,0.0005939685833333321,0.0038576560416666663,0.9837576055312235,0.9030680187152795
Den1,189,0.0005080610833333328,0.0016424102083333334,0.9776186177241211,0.8680003219958176
Den1,190,0.00037805716666666636,0.0008705058333333336,0.9780636582456846,0.9389591265740941
Den1,191,0.0007364398333333333,0.0010502089583333334,0.9886429642767514,0.9520177072621097
Den1,192,0.0011050986666666673,0.0008904714583333329,0.98645137065259,0.9604537872108463
Den1,193,0.0004977138333333326,0.001984023125,0.9869499002755011,0.9288590688123144
Den1,194,-0.00034024508333333305,0.0023072247916666668,0.9892210524840724,0.9451729209296658
Den1,195,0.0006025405833333319,0.002044274166666666,0.9962800635808335,0.9824686262860539
Den1,196,0.0005922530833333341,0.0034790456249999997,0.984958900919447,0.9219553815921913
Den1,197,0.00040923541666666746,0.0015996122916666674,0.9858888827470879,0.9142083738773904
Den1,198,0.00013551524999999974,0.0008840904166666666,0.9885972489420026,0.9175159530332714
Den1,199,-2.5048000000000777e-05,0.004893434583333334,0.9896067462253275,0.9743246011352196
Den1,200,0.0013646169166666663,0.0027813068750000003,0.9924159660027955,0.9095949478514456
Den1,201,-0.00020299183333333284,0.007121136874999999,0.983047171982058,0.9408335978595483
Den1,202,-0.003545049666666663,0.0057497304166666645,0.9755304435978959,0.9523173657887261
Den1,203,0.00028523808333333274,0.0023006131249999995,0.9932454773843169,0.9839669222815216
Den1,204,-0.001620762249999999,0.006780499166666665,0.9760305616692995,0.956902859535274
Den1,205,-0.0006376696666666713,0.011820138541666666,0.982099946093049,0.9698313589139002
Den1,206,0.004634273833333334,0.02147966625,0.9881707693111312,0.7934165032994235
Den1,207,0.0019336989999999999,0.0069676425,0.9853567853541272,0.8889226300792248
Den1,208,0.0005261128333333331,0.002887534999999999,0.9882891299139319,0.9240939432149492
Den1,209,0.00018020316666666637,0.0011233147916666665,0.9801942923388496,0.9380377835840745
Den1,210,-3.9822916666667024e-05,0.00044991624999999913,0.9869736248565181,0.948237421272209
Den1,211,0.00011951099999999988,0.000713952083333334,0.9897458293050968,0.9679168650969541
Den1,212,6.091108333333246e-05,0.001063245833333334,0.9947288783229283,0.9805336995523074
Den1,213,0.0008862770000000001,0.008476468333333332,0.9785851534643767,0.7444591729593159
Den1,214,0.00028656733333333305,0.0028254960416666665,0.9850904563799514,0.8884058151516403
Den1,215,0.00117600816666667,0.008300692083333333,0.9829953293534185,0.9548087992881319
Den1,216,0.0013687772499999993,0.0029616197916666662,0.991280678083653,0.9603314861224632
Den1,217,-9.692775000000077e-05,0.004641338333333333,0.9864354501338587,0.8847073891384272
Den1,218,-0.0020308680833333323,0.005881728333333335,0.9773001482656698,0.9575665621521554
Den1,219,0.0010771741666666668,0.004835542083333333,0.9949390232547178,0.9714074111243584
Den1,220,0.0019645715833333326,0.006334869375000001,0.9916385111849191,0.9324447932355391
Den1,221,4.600158333333344e-05,0.0020872808333333337,0.9902983541502817,0.9596479598864852
Den1,222,0.0010062309166666672,0.004854474166666667,0.9929276557022612,0.9148918362918762
Den1,223,0.012670245,0.020519481250000002,0.9877323674950295,0.9540167099784879
Den1,224,0.005310329416666666,0.011789474583333332,0.9957840470179787,0.9595498511744271
Den1,225,-0.0006335700833333343,0.0017719983333333352,0.9363741082636896,0.886586777860112
Den1,226,-8.362333333333545e-06,0.0005364891666666669,0.9214899474890872,0.9238233727913158
Den1,227,-0.000805727666666666,1.3775000000001314e-06,0.9917001497915918,0.9830152096179449
Den1,228,0.0009203569999999999,0.001768087708333333,0.9873070712562424,0.948362609879576
Den1,229,-0.0003800438333333324,0.0012133104166666684,0.9268942157895668,0.8721722756268646
Den1,230,0.0006809404166666664,0.0021472137500000003,0.9775688369191192,0.9202880646608139
Den1,231,0.0005848363333333338,0.004045926250000001,0.9870041226384729,0.9019613080241698
Den1,232,0.0036505509166666673,0.00417669125,0.9914186305983352,0.9495284509985249
Den1,233,0.002944419000000001,0.002667347291666667,0.9853506977306993,0.9767273703861548
Den1,234,-0.0010986377500000009,0.007018983958333336,0.9907413148063055,0.9695690102059451
Den1,235,-0.0016811928333333333,0.006315656874999998,0.9855319449756977,0.9592820985762655
Den1,236,0.0005223527499999985,0.002114705833333333,0.9970530945970142,0.9719442633625112
Den1,237,0.0006894494166666678,0.0025296499999999987,0.9921394923126643,0.9549647543808331
Den1,238,-1.3891583333333538e-05,0.0009840277083333325,0.9744977816174711,0.9698748352160927
Den1,239,0.002853433333333332,0.002788313958333332,0.9695047348583257,0.8611625057746356
Den1,240,0.0033770364166666655,0.0026785987500000004,0.9904890890126222,0.9704929804138944
Den1,241,0.01684774816666667,0.008494967083333334,0.923434374331554,0.8757937615394817
Den1,242,0.005816080833333333,0.004860965833333334,0.9481433508052407,0.8469951363725194
Den1,243,0.0037755016666666677,0.003751604583333333,0.9674645618220485,0.961181655133805
Den1,244,0.0068826788333333335,0.006801795,0.9498789625840752,0.8957505831373577
Den1,245,0.003387887,0.00406418625,0.9617557087144972,0.8727448257901526
Den1,246,0.004868566666666666,0.004340609374999999,0.9704342155321242,0.9500156411074367
Den1,247,0.0049244674166666665,0.003633128541666667,0.9656810985005658,0.9126054780097526
Den1,248,0.0608098995,0.024893406875,0.8991272693877931,0.9387344038537855
Den1,249,0.026229104250000003,0.01267691,0.8853340775396165,0.9041364177987196
Den1,250,0.06037139916666667,0.034410135,0.9100097412557834,0.970336780515182
Den1,251,0.049090429916666664,0.026153261666666663,0.899867600987973,0.938027426700131
Den1,252,0.022709229916666664,0.011375956041666668,0.9445446873030714,0.9518992117634183
Den1,253,0.0176347605,0.010009785624999998,0.9868169834076712,0.9770336726271559
Den1,254,0.002808260250000001,0.005884109166666666,0.9939372820488948,0.9550571305347628
Den1,255,0.0038997092499999998,0.0045364372916666664,0.9935542586606361,0.9801806480690536
Den1,256,-0.0038071039166666628,0.00742889020833334,0.9870988579033351,0.9690612207873415
Den1,257,-0.0007958344166666654,0.004211766666666668,0.9762428895626845,0.9583641083134391
Den1,258,0.0002633264166666669,0.002129497083333334,0.9854225078717203,0.948273120063589
Den1,259,-0.00015435591666666682,0.0020708893750000005,0.9895785748273691,0.9469954370646625
Den1,260,0.0018769429166666657,0.0031560935416666664,0.9775436686409261,0.9704649841105112
Den1,261,0.0008985659166666664,0.0027671612499999988,0.9716849612975315,0.921058785967328
Den1,262,0.00019757133333333333,0.00031721937499999887,0.7437373102082931,0.7577690260288741
Den1,263,0.0010303594166666669,0.002455455833333334,0.9905377363552186,0.935323900834652
Den1,264,0.01162727925,0.013998060833333333,0.8317103657828527,0.9296233271258703
Den1,265,0.006780121833333333,0.009420771666666666,0.8174245563796729,0.8940894270002995
Den1,266,0.014025644666666665,0.020384551249999997,0.9167009303151901,0.9355081188977602
Den1,267,0.01041628875,0.011452219375000001,0.9340702711601917,0.9573249969051089
Den1,268,0.024235895833333333,0.025197521875,0.9308414461106791,0.9545320344736811
Den1,269,0.0016884568333333336,0.0033047887500000004,0.9949199714146121,0.9695701533364572
Den1,270,0.0004680626666666644,0.0062268641666666695,0.9935726271869347,0.9482013981766518
Den1,271,0.03920392125,0.036808743125,0.9573110813450443,0.9640427271813868
Den1,272,0.030292542,0.029626579166666667,0.9590428422065806,0.9535827361152669
Den1,273,0.01682774725,0.06653398666666667,0.978758335586786,0.9613409715232488
Den1,274,0.0002105161666666723,0.010673352916666668,0.990291301581607,0.9598225791069797
Den1,275,-0.002335287833333337,0.005874003958333335,0.9749038913892188,0.9564360398892598
Den1,276,0.0008205896666666678,0.004767864791666667,0.9920541363543696,0.950470530388874
Den1,277,-0.001512704416666667,0.005750927916666665,0.9808027151615769,0.9585879467918836
Den1,278,-0.004311850166666661,0.009016685624999998,0.9807998431899885,0.9706728922714185
Den1,279,0.0016234117500000013,0.006544107499999999,0.993341209777703,0.9677909099867895
Den1,280,-3.323800000000028e-05,0.005160514791666667,0.9820622639322083,0.9372790542890811
Den1,281,-0.0030028815000000013,0.007407510625000002,0.9869494439496731,0.9597216021783213
Den1,282,-0.0007169716666666667,0.005133497708333335,0.9910345157247641,0.9134440702081732
Den1,283,-0.0009623593333333347,0.0038281635416666667,0.9828847057474809,0.9255232345370804
Den1,284,-0.001475214999999999,0.002457791250000002,0.9813606934195138,0.9323710040347387
Den1,285,-0.002390651499999991,0.00781178854166666,0.9802399095325498,0.9405725704747624
Den1,286,-0.004484203999999997,0.008996148541666664,0.9752154841912025,0.9487970066235035
Den1,287,-0.001591148750000002,0.0018278877083333321,0.9817013770790685,0.9675501952887556
Den1,288,-0.0006652301666666673,0.0037380129166666664,0.9870692760860895,0.9627616446117753
Den1,289,0.010239835083333333,0.019406390208333332,0.8253271194083214,0.7773145799832618
Den1,290,0.008383838083333334,0.013569813124999998,0.28589758175439667,0.7066041585515349
Den1,291,0.0029068085833333325,0.004726225208333332,0.7251146936393094,0.5934033700230696
Den1,292,0.0028757826666666667,0.004469030416666666,0.709319939105735,0.5105756170159156
Den1,293,0.000760110916666666,0.00569765875,0.9694870475600949,0.6559210762977904
Den1,294,0.00036112966666666606,0.003070877916666667,0.9794025832073818,0.6953581480805832
Den1,295,0.003871450416666666,0.009388884583333331,0.7586886889287988,0.46973841269040495
Den1,296,0.003923190000000001,0.008064259791666667,0.8095165816190856,0.5271779246470611
Den1,297,0.0003377533333333336,0.001659815416666667,0.9622179858932095,0.8115109455063004
Den1,298,9.565433333333395e-05,0.0018359833333333332,0.9847663508522646,0.9168597457765605
Den1,299,0.00041214891666666725,0.0035008381250000004,0.986751011611353,0.9176812079283531
Den1,300,0.004721621416666667,0.011439103124999997,0.8694034896291626,0.6783016506754298
Den1,301,0.004010808333333333,0.006022463541666665,0.9964110322823826,0.9643567561088284
Den1,302,-0.00011556899999999758,0.007936623124999998,0.9615240580467387,0.9313315356914659
Den1,303,-0.0018286547499999986,0.006914633333333332,0.9204528981719811,0.9583406350515957
Den1,304,0.0010835509166666688,0.011064353125,0.9773013385804062,0.9204922467320421
Den1,305,0.0021154334166666646,0.00791421,0.8211757210341507,0.7077431652818421
Den1,306,0.00021513425000000064,0.005507177291666666,0.9915480561203215,0.61660557392773
Den1,307,0.0004254415833333328,0.007140168125,0.8889206732463973,0.41551938533034044
Den1,308,0.0006627307499999995,0.0031647668750000003,0.9221583905257432,0.822038998429392
Den1,309,-0.0005991838333333326,0.0005308372916666667,0.4646372053775442,0.3980246095354182
Den1,310,-0.09175678583333333,0.009763872500000001,0.05164568148509078,0.0990188615720623
Den1,311,-0.08025196983333335,0.018467069583333332,0.8347458670869116,0.7891080041360131
Den1,312,-0.07890671866666668,0.017968588958333333,0.027521994146121154,0.11538961151770748
Den1,313,0.005055054666666668,0.00655354625,0.7221222917493947,0.6240643594660864
Den1,314,0.0036172517500000015,0.0066167522916666666,0.4013422122271362,0.36230274694928605
Den1,315,0.0014825475000000007,0.003610478124999999,0.9238355013849272,0.5977507231818063
Den1,316,0.0006126070833333328,0.003193223333333334,0.946254173664539,0.7337428650615473
Den1,317,0.0024721378333333334,0.004918288541666667,0.9125997228656687,0.8612844626458869
Den1,318,0.009656928833333333,0.013416796875,0.1953960751266384,0.2641637611510373
Den1,319,0.008329301833333334,0.01058072125,0.6806953870128201,0.6815399889025291
Den1,320,0.0008996759999999991,0.005624838541666666,0.9012180830469888,0.6333884049456084
Den1,321,0.0012667754999999999,0.0031349729166666672,0.9812763565072538,0.9404691775401359
Den1,322,0.006616684666666666,0.0075268395833333335,0.5400192895629585,0.43448005061628225
Den1,323,0.006674770083333332,0.005643571875,0.7484135979203933,0.7275263449132181
Den1,324,0.008288794499999998,0.005414308541666666,0.5155412531494694,0.7263598432150318
Den1,325,0.029345728833333334,0.02118314,0.21286713362185178,0.4539174002601378
Den1,326,0.0018898932500000004,0.0025756722916666663,0.9073794446044177,0.750242031907953
